           Date        GOOGL
996  2013-12-17   535.465454
997  2013-12-18   542.917908
998  2013-12-19   543.653625
999  2013-12-20   550.860840
1000 2013-12-23   558.108093
1001 2013-12-24   556.476501
1002 2013-12-26   559.289307
1003 2013-12-27   559.759766
1004 2013-12-30   555.285278
1005 2013-12-31   560.915894
1006 2014-01-02   557.117126
1007 2014-01-03   553.053040
1008 2014-01-06   559.219238
1009 2014-01-07   570.000000
1010 2014-01-08   571.186157
1011 2014-01-09   565.685669
1012 2014-01-10   565.655640
1013 2014-01-13   562.052063
1014 2014-01-14   575.275269
1015 2014-01-15   574.884888
1016 2014-01-16   578.688660
1017 2014-01-17   575.840820
1018 2014-01-21   582.432434
1019 2014-01-22   583.093079
1020 2014-01-23   580.630615
1021 2014-01-24   562.477478
1022 2014-01-27   551.166138
1023 2014-01-28   562.067078
1024 2014-01-29   554.014038
1025 2014-01-30   568.263245
1026 2014-01-31   591.076050
1027 2014-02-03   567.282288
1028 2014-02-04   569.649658
1029 2014-02-05   572.172180
1030 2014-02-06   580.560547
1031 2014-02-07   589.309326
1032 2014-02-10   587.052063
1033 2014-02-11   595.685669
1034 2014-02-12   593.938965
1035 2014-02-13   600.550537
1036 2014-02-14   602.002014
1037 2014-02-18   606.046021
1038 2014-02-19   601.771790
1039 2014-02-20   602.657654
1040 2014-02-21   602.497498
1041 2014-02-24   606.861877
1042 2014-02-25   610.610596
1043 2014-02-26   610.695679
1044 2014-02-27   610.215210
1045 2014-02-28   608.433411
1046 2014-03-03   601.946960
1047 2014-03-04   608.063049
1048 2014-03-05   609.739746
1049 2014-03-06   610.415405
1050 2014-03-07   608.002991
1051 2014-03-10   606.391418
1052 2014-03-11   600.595581
1053 2014-03-12   604.254272
1054 2014-03-13   595.125122
1055 2014-03-14   586.987000
1056 2014-03-17   596.646667
1057 2014-03-18   606.236206
1058 2014-03-19   600.225220
1059 2014-03-20   599.179199
1060 2014-03-21   592.112122
1061 2014-03-24   579.544556
1062 2014-03-25   579.939941
1063 2014-03-26   566.551575
1064 2014-03-27   557.697693
1065 2014-03-28   560.635620
1066 2014-03-31   557.812805
1067 2014-04-01   568.013000
1068 2014-04-02   568.118103
1069 2014-04-03   571.500000
1070 2014-04-04   545.250000
1071 2014-04-07   540.630005
1072 2014-04-08   557.510010
1073 2014-04-09   567.039978
1074 2014-04-10   546.690002
1075 2014-04-11   537.760010
1076 2014-04-14   545.200012
1077 2014-04-15   548.700012
1078 2014-04-16   563.900024
1079 2014-04-17   543.340027
1080 2014-04-21   539.369995
1081 2014-04-22   545.500000
1082 2014-04-23   537.510010
1083 2014-04-24   534.440002
1084 2014-04-25   523.099976
1085 2014-04-28   522.979980
1086 2014-04-29   536.330017
1087 2014-04-30   534.880005
1088 2014-05-01   538.530029
1089 2014-05-02   533.869995
1090 2014-05-05   535.330017
1091 2014-05-06   522.570007
1092 2014-05-07   518.000000
1093 2014-05-08   520.169983
1094 2014-05-09   526.619995
1095 2014-05-12   538.429993
1096 2014-05-13   541.539978
1097 2014-05-14   534.409973
1098 2014-05-15   529.119995
1099 2014-05-16   528.299988
1100 2014-05-19   538.830017
1101 2014-05-20   540.390015
1102 2014-05-21   549.700012
1103 2014-05-22   555.450012
1104 2014-05-23   563.799988
1105 2014-05-27   574.869995
1106 2014-05-28   570.450012
1107 2014-05-29   570.559998
1108 2014-05-30   571.650024
1109 2014-06-02   564.340027
1110 2014-06-03   554.510010
1111 2014-06-04   553.760010
1112 2014-06-05   564.929993
1113 2014-06-06   566.030029
1114 2014-06-09   570.729980
1115 2014-06-10   568.299988
1116 2014-06-11   567.500000
1117 2014-06-12   559.500000
1118 2014-06-13   560.349976
1119 2014-06-16   552.299988
1120 2014-06-17   550.619995
1121 2014-06-18   560.659973
1122 2014-06-19   564.989990
1123 2014-06-20   566.520020
1124 2014-06-23   574.289978
1125 2014-06-24   572.539978
1126 2014-06-25   585.929993
1127 2014-06-26   584.770020
1128 2014-06-27   585.690002
1129 2014-06-30   584.669983
1130 2014-07-01   591.489990
1131 2014-07-02   590.780029
1132 2014-07-03   593.080017
1133 2014-07-07   590.760010
1134 2014-07-08   578.400024
1135 2014-07-09   583.359985
1136 2014-07-10   580.039978
1137 2014-07-11   586.650024
1138 2014-07-14   594.260010
1139 2014-07-15   593.059998
1140 2014-07-16   590.619995
1141 2014-07-17   580.820007
1142 2014-07-18   605.109985
1143 2014-07-21   598.440002
1144 2014-07-22   603.570007
1145 2014-07-23   605.190002
1146 2014-07-24   603.010010
1147 2014-07-25   598.080017
1148 2014-07-28   599.020020
1149 2014-07-29   593.950012
1150 2014-07-30   595.440002
1151 2014-07-31   579.549988
1152 2014-08-01   573.599976
1153 2014-08-04   582.270020
1154 2014-08-05   573.140015
1155 2014-08-06   574.489990
1156 2014-08-07   571.809998
1157 2014-08-08   577.940002
1158 2014-08-11   577.250000
1159 2014-08-12   572.119995
1160 2014-08-13   584.559998
1161 2014-08-14   584.650024
1162 2014-08-15   583.710022
1163 2014-08-18   592.700012
1164 2014-08-19   597.109985
1165 2014-08-20   595.409973
1166 2014-08-21   592.419983
1167 2014-08-22   592.539978
1168 2014-08-25   590.570007
1169 2014-08-26   588.119995
1170 2014-08-27   583.000000
1171 2014-08-28   580.320007
1172 2014-08-29   582.359985
1173 2014-09-02   588.630005
1174 2014-09-03   589.520020
1175 2014-09-04   593.140015
1176 2014-09-05   597.780029
1177 2014-09-08   601.630005
1178 2014-09-09   591.969971
1179 2014-09-10   593.419983
1180 2014-09-11   591.109985
1181 2014-09-12   584.900024
1182 2014-09-15   581.640015
1183 2014-09-16   588.780029
1184 2014-09-17   593.289978
1185 2014-09-18   597.270020
1186 2014-09-19   605.400024
1187 2014-09-22   597.270020
1188 2014-09-23   591.179993
1189 2014-09-24   598.419983
1190 2014-09-25   585.250000
1191 2014-09-26   587.900024
1192 2014-09-29   587.809998
1193 2014-09-30   588.409973
1194 2014-10-01   579.630005
1195 2014-10-02   580.880005
1196 2014-10-03   586.250000
1197 2014-10-06   587.780029
1198 2014-10-07   574.099976
1199 2014-10-08   583.739990
1200 2014-10-09   570.809998
1201 2014-10-10   555.190002
1202 2014-10-13   544.750000
1203 2014-10-14   548.690002
1204 2014-10-15   540.729980
1205 2014-10-16   536.919983
1206 2014-10-17   522.969971
1207 2014-10-20   532.380005
1208 2014-10-21   538.030029
1209 2014-10-22   542.690002
1210 2014-10-23   553.650024
1211 2014-10-24   548.900024
1212 2014-10-27   549.880005
1213 2014-10-28   558.940002
1214 2014-10-29   558.450012
1215 2014-10-30   560.270020
1216 2014-10-31   567.869995
1217 2014-11-03   563.770020
1218 2014-11-04   564.190002
1219 2014-11-05   555.950012
1220 2014-11-06   551.690002
1221 2014-11-07   551.820007
1222 2014-11-10   558.229980
1223 2014-11-11   561.289978
1224 2014-11-12   558.250000
1225 2014-11-13   556.440002
1226 2014-11-14   555.190002
1227 2014-11-17   546.640015
1228 2014-11-18   544.510010
1229 2014-11-19   547.200012
1230 2014-11-20   543.760010
1231 2014-11-21   545.890015
1232 2014-11-24   547.479980
1233 2014-11-25   549.229980
1234 2014-11-26   547.729980
1235 2014-11-28   549.080017
1236 2014-12-01   539.650024
1237 2014-12-02   538.590027
1238 2014-12-03   536.969971
1239 2014-12-04   542.580017
1240 2014-12-05   528.080017
1241 2014-12-08   530.729980
1242 2014-12-09   536.109985
1243 2014-12-10   528.039978
1244 2014-12-11   532.109985
1245 2014-12-12   521.510010
1246 2014-12-15   515.840027
1247 2014-12-16   498.160004
1248 2014-12-17   506.450012
1249 2014-12-18   514.619995
1250 2014-12-19   520.039978
1251 2014-12-22   532.299988
1252 2014-12-23   538.770020
1253 2014-12-24   536.929993
1254 2014-12-26   541.520020
1255 2014-12-29   537.309998
1256 2014-12-30   535.280029
1257 2014-12-31   530.659973
1258 2015-01-02   529.549988
1259 2015-01-05   519.460022
1260 2015-01-06   506.640015
1261 2015-01-07   505.149994
1262 2015-01-08   506.910004
1263 2015-01-09   500.720001
1264 2015-01-12   497.059998
1265 2015-01-13   501.799988
1266 2015-01-14   505.929993
1267 2015-01-15   504.010010
1268 2015-01-16   510.459991
1269 2015-01-20   509.940002
1270 2015-01-21   520.390015
1271 2015-01-22   537.299988
1272 2015-01-23   541.950012
1273 2015-01-26   536.719971
1274 2015-01-27   521.190002
1275 2015-01-28   512.429993
1276 2015-01-29   513.229980
1277 2015-01-30   537.549988
1278 2015-02-02   532.200012
1279 2015-02-03   533.299988
1280 2015-02-04   526.099976
1281 2015-02-05   529.830017
1282 2015-02-06   533.880005
1283 2015-02-09   529.280029
1284 2015-02-10   540.159973
1285 2015-02-11   538.000000
1286 2015-02-12   546.010010
1287 2015-02-13   551.159973
1288 2015-02-17   545.010010
1289 2015-02-18   542.650024
1290 2015-02-19   546.450012
1291 2015-02-20   541.799988
1292 2015-02-23   535.000000
1293 2015-02-24   538.650024
1294 2015-02-25   547.330017
1295 2015-02-26   559.289978
1296 2015-02-27   562.630005
1297 2015-03-02   575.020020
1298 2015-03-03   578.789978
1299 2015-03-04   578.330017
1300 2015-03-05   581.429993
1301 2015-03-06   572.900024
1302 2015-03-09   574.099976
1303 2015-03-10   559.849976
1304 2015-03-11   555.690002
1305 2015-03-12   561.169983
1306 2015-03-13   553.000000
1307 2015-03-16   561.640015
1308 2015-03-17   557.609985
1309 2015-03-18   566.159973
1310 2015-03-19   563.669983
1311 2015-03-20   564.950012
1312 2015-03-23   565.369995
1313 2015-03-24   577.539978
1314 2015-03-25   567.000000
1315 2015-03-26   563.640015
1316 2015-03-27   557.549988
1317 2015-03-30   561.140015
1318 2015-03-31   554.700012
1319 2015-04-01   549.489990
1320 2015-04-02   541.309998
1321 2015-04-06   543.950012
1322 2015-04-07   544.859985
1323 2015-04-08   548.840027
1324 2015-04-09   548.020020
1325 2015-04-10   548.539978
1326 2015-04-13   548.640015
1327 2015-04-14   539.780029
1328 2015-04-15   541.039978
1329 2015-04-16   543.520020
1330 2015-04-17   532.739990
1331 2015-04-20   544.530029
1332 2015-04-21   542.919983
1333 2015-04-22   549.179993
1334 2015-04-23   557.460022
1335 2015-04-24   573.659973
1336 2015-04-27   566.119995
1337 2015-04-28   564.369995
1338 2015-04-29   561.390015
1339 2015-04-30   548.770020
1340 2015-05-01   551.159973
1341 2015-05-04   552.840027
1342 2015-05-05   543.039978
1343 2015-05-06   535.080017
1344 2015-05-07   542.039978
1345 2015-05-08   548.950012
1346 2015-05-11   545.780029
1347 2015-05-12   538.729980
1348 2015-05-13   539.489990
1349 2015-05-14   549.200012
1350 2015-05-15   546.489990
1351 2015-05-18   546.669983
1352 2015-05-19   549.280029
1353 2015-05-20   552.510010
1354 2015-05-21   556.809998
1355 2015-05-22   554.520020
1356 2015-05-26   547.190002
1357 2015-05-27   554.250000
1358 2015-05-28   554.179993
1359 2015-05-29   545.320007
1360 2015-06-01   549.210022
1361 2015-06-02   553.950012
1362 2015-06-03   555.289978
1363 2015-06-04   551.690002
1364 2015-06-05   549.530029
1365 2015-06-08   543.479980
1366 2015-06-09   542.159973
1367 2015-06-10   552.599976
1368 2015-06-11   550.039978
1369 2015-06-12   547.469971
1370 2015-06-15   543.000000
1371 2015-06-16   544.869995
1372 2015-06-17   546.599976
1373 2015-06-18   556.179993
1374 2015-06-19   557.520020
1375 2015-06-22   559.679993
1376 2015-06-23   563.390015
1377 2015-06-24   558.570007
1378 2015-06-25   557.950012
1379 2015-06-26   553.059998
1380 2015-06-29   541.250000
1381 2015-06-30   540.039978
1382 2015-07-01   543.299988
1383 2015-07-02   547.340027
1384 2015-07-06   545.619995
1385 2015-07-07   550.030029
1386 2015-07-08   541.700012
1387 2015-07-09   544.650024
1388 2015-07-10   556.109985
1389 2015-07-13   571.729980
1390 2015-07-14   584.179993
1391 2015-07-15   583.960022
1392 2015-07-16   601.780029
1393 2015-07-17   699.619995
1394 2015-07-20   692.840027
1395 2015-07-21   695.349976
1396 2015-07-22   695.099976
1397 2015-07-23   674.729980
1398 2015-07-24   654.770020
1399 2015-07-27   658.270020
1400 2015-07-28   659.659973
1401 2015-07-29   661.429993
1402 2015-07-30   664.559998
1403 2015-07-31   657.500000
1404 2015-08-03   664.719971
1405 2015-08-04   661.280029
1406 2015-08-05   673.289978
1407 2015-08-06   670.150024
1408 2015-08-07   664.390015
1409 2015-08-10   663.140015
1410 2015-08-11   690.299988
1411 2015-08-12   691.469971
1412 2015-08-13   686.510010
1413 2015-08-14   689.369995
1414 2015-08-17   694.109985
1415 2015-08-18   688.729980
1416 2015-08-19   694.039978
1417 2015-08-20   679.479980
1418 2015-08-21   644.030029
1419 2015-08-24   618.109985
1420 2015-08-25   612.469971
1421 2015-08-26   659.739990
1422 2015-08-27   667.960022
1423 2015-08-28   659.690002
1424 2015-08-31   647.820007
1425 2015-09-01   629.559998
1426 2015-09-02   644.909973
1427 2015-09-03   637.049988
1428 2015-09-04   628.960022
1429 2015-09-08   643.880005
1430 2015-09-09   643.409973
1431 2015-09-10   651.080017
1432 2015-09-11   655.299988
1433 2015-09-14   652.469971
1434 2015-09-15   665.070007
1435 2015-09-16   665.520020
1436 2015-09-17   671.669983
1437 2015-09-18   660.919983
1438 2015-09-21   666.979980
1439 2015-09-22   653.200012
1440 2015-09-23   653.289978
1441 2015-09-24   654.909973
1442 2015-09-25   640.150024
1443 2015-09-28   624.250000
1444 2015-09-29   622.609985
1445 2015-09-30   638.369995
1446 2015-10-01   642.000000
1447 2015-10-02   656.989990
1448 2015-10-05   671.679993
1449 2015-10-06   671.640015
1450 2015-10-07   670.000000
1451 2015-10-08   667.000000
1452 2015-10-09   671.239990
1453 2015-10-12   676.429993
1454 2015-10-13   683.169983
1455 2015-10-14   680.409973
1456 2015-10-15   693.020020
1457 2015-10-16   695.320007
1458 2015-10-19   699.950012
1459 2015-10-20   680.000000
1460 2015-10-21   671.799988
1461 2015-10-22   681.140015
1462 2015-10-23   719.330017
1463 2015-10-26   731.119995
1464 2015-10-27   732.820007
1465 2015-10-28   736.919983
1466 2015-10-29   744.849976
1467 2015-10-30   737.390015
1468 2015-11-02   747.739990
1469 2015-11-03   748.820007
1470 2015-11-04   755.309998
1471 2015-11-05   760.669983
1472 2015-11-06   761.599976
1473 2015-11-09   754.770020
1474 2015-11-10   758.260010
1475 2015-11-11   765.250000
1476 2015-11-12   756.530029
1477 2015-11-13   740.070007
1478 2015-11-16   750.419983
1479 2015-11-17   745.979980
1480 2015-11-18   760.010010
1481 2015-11-19   759.940002
1482 2015-11-20   777.000000
1483 2015-11-23   776.700012
1484 2015-11-24   769.630005
1485 2015-11-25   769.260010
1486 2015-11-27   771.969971
1487 2015-11-30   762.849976
1488 2015-12-01   783.789978
1489 2015-12-02   777.849976
1490 2015-12-03   768.200012
1491 2015-12-04   779.210022
1492 2015-12-07   772.989990
1493 2015-12-08   775.140015
1494 2015-12-09   762.549988
1495 2015-12-10   760.039978
1496 2015-12-11   750.419983
1497 2015-12-14   762.539978
1498 2015-12-15   760.090027
1499 2015-12-16   776.590027
1500 2015-12-17   769.830017
1501 2015-12-18   756.849976
1502 2015-12-21   760.799988
1503 2015-12-22   767.130005
1504 2015-12-23   768.510010
1505 2015-12-24   765.840027
1506 2015-12-28   782.239990
1507 2015-12-29   793.960022
1508 2015-12-30   790.299988
1509 2015-12-31   778.010010
1510 2016-01-04   759.440002
1511 2016-01-05   761.530029
1512 2016-01-06   759.330017
1513 2016-01-07   741.000000
1514 2016-01-08   730.909973
1515 2016-01-11   733.070007
1516 2016-01-12   745.340027
1517 2016-01-13   719.570007
1518 2016-01-14   731.390015
1519 2016-01-15   710.489990
1520 2016-01-19   719.080017
1521 2016-01-20   718.559998
1522 2016-01-21   726.669983
1523 2016-01-22   745.460022
1524 2016-01-25   733.619995
1525 2016-01-26   733.789978
1526 2016-01-27   717.580017
1527 2016-01-28   748.299988
1528 2016-01-29   761.349976
1529 2016-02-01   770.770020
1530 2016-02-02   780.909973
1531 2016-02-03   749.380005
1532 2016-02-04   730.030029
1533 2016-02-05   703.760010
1534 2016-02-08   704.159973
1535 2016-02-09   701.020020
1536 2016-02-10   706.849976
1537 2016-02-11   706.359985
1538 2016-02-12   706.890015
1539 2016-02-16   717.640015
1540 2016-02-17   731.969971
1541 2016-02-18   717.510010
1542 2016-02-19   722.109985
1543 2016-02-22   729.049988
1544 2016-02-23   717.289978
1545 2016-02-24   720.900024
1546 2016-02-25   729.119995
1547 2016-02-26   724.859985
1548 2016-02-29   717.219971
1549 2016-03-01   742.169983
1550 2016-03-02   739.479980
1551 2016-03-03   731.590027
1552 2016-03-04   730.219971
1553 2016-03-07   712.799988
1554 2016-03-08   713.530029
1555 2016-03-09   725.409973
1556 2016-03-10   732.169983
1557 2016-03-11   744.869995
1558 2016-03-14   750.239990
1559 2016-03-15   750.570007
1560 2016-03-16   757.359985
1561 2016-03-17   758.479980
1562 2016-03-18   755.409973
1563 2016-03-21   762.159973
1564 2016-03-22   760.049988
1565 2016-03-23   757.559998
1566 2016-03-24   754.840027
1567 2016-03-28   753.280029
1568 2016-03-29   765.890015
1569 2016-03-30   768.340027
1570 2016-03-31   762.900024
1571 2016-04-01   769.669983
1572 2016-04-04   765.119995
1573 2016-04-05   758.570007
1574 2016-04-06   768.070007
1575 2016-04-07   760.119995
1576 2016-04-08   759.469971
1577 2016-04-11   757.539978
1578 2016-04-12   764.320007
1579 2016-04-13   771.909973
1580 2016-04-14   775.390015
1581 2016-04-15   780.000000
1582 2016-04-18   787.679993
1583 2016-04-19   776.250000
1584 2016-04-20   774.919983
1585 2016-04-21   780.000000
1586 2016-04-22   737.770020
1587 2016-04-25   742.210022
1588 2016-04-26   725.369995
1589 2016-04-27   721.460022
1590 2016-04-28   705.059998
1591 2016-04-29   707.880005
1592 2016-05-02   714.409973
1593 2016-05-03   708.440002
1594 2016-05-04   711.369995
1595 2016-05-05   714.710022
1596 2016-05-06   725.179993
1597 2016-05-09   729.130005
1598 2016-05-10   739.380005
1599 2016-05-11   730.549988
1600 2016-05-12   728.070007
1601 2016-05-13   724.830017
1602 2016-05-16   730.299988
1603 2016-05-17   720.190002
1604 2016-05-18   721.780029
1605 2016-05-19   715.309998
1606 2016-05-20   721.710022
1607 2016-05-23   717.250000
1608 2016-05-24   733.030029
1609 2016-05-25   738.099976
1610 2016-05-26   736.929993
1611 2016-05-27   747.599976
1612 2016-05-31   748.849976
1613 2016-06-01   748.460022
1614 2016-06-02   744.270020
1615 2016-06-03   735.859985
1616 2016-06-06   730.059998
1617 2016-06-07   731.090027
1618 2016-06-08   742.929993
1619 2016-06-09   742.520020
1620 2016-06-10   733.190002
1621 2016-06-13   731.880005
1622 2016-06-14   733.250000
1623 2016-06-15   732.190002
1624 2016-06-16   724.250000
1625 2016-06-17   704.250000
1626 2016-06-20   706.130005
1627 2016-06-21   708.880005
1628 2016-06-22   710.469971
1629 2016-06-23   714.869995
1630 2016-06-24   685.200012
1631 2016-06-27   681.140015
1632 2016-06-28   691.260010
1633 2016-06-29   695.190002
1634 2016-06-30   703.530029
1635 2016-07-01   710.250000
1636 2016-07-05   704.890015
1637 2016-07-06   708.969971
1638 2016-07-07   707.260010
1639 2016-07-08   717.780029
1640 2016-07-11   727.200012
1641 2016-07-12   732.510010
1642 2016-07-13   729.479980
1643 2016-07-14   735.799988
1644 2016-07-15   735.630005
1645 2016-07-18   753.200012
1646 2016-07-19   753.409973
1647 2016-07-20   757.080017
1648 2016-07-21   754.409973
1649 2016-07-22   759.280029
1650 2016-07-25   757.520020
1651 2016-07-26   757.650024
1652 2016-07-27   761.969971
1653 2016-07-28   765.840027
1654 2016-07-29   791.340027
1655 2016-08-01   800.940002
1656 2016-08-02   800.119995
1657 2016-08-03   798.919983
1658 2016-08-04   797.250000
1659 2016-08-05   806.929993
1660 2016-08-08   805.229980
1661 2016-08-09   807.479980
1662 2016-08-10   808.489990
1663 2016-08-11   808.200012
1664 2016-08-12   807.049988
1665 2016-08-15   805.960022
1666 2016-08-16   801.190002
1667 2016-08-17   805.419983
1668 2016-08-18   802.750000
1669 2016-08-19   799.650024
1670 2016-08-22   796.950012
1671 2016-08-23   796.590027
1672 2016-08-24   793.599976
1673 2016-08-25   791.299988
1674 2016-08-26   793.219971
1675 2016-08-29   795.820007
1676 2016-08-30   791.919983
1677 2016-08-31   789.849976
1678 2016-09-01   791.400024
1679 2016-09-02   796.869995
1680 2016-09-06   808.020020
1681 2016-09-07   807.989990
1682 2016-09-08   802.840027
1683 2016-09-09   788.479980
1684 2016-09-12   798.820007
1685 2016-09-13   788.719971
1686 2016-09-14   790.460022
1687 2016-09-15   801.229980
1688 2016-09-16   797.969971
1689 2016-09-19   795.390015
1690 2016-09-20   799.780029
1691 2016-09-21   805.030029
1692 2016-09-22   815.950012
1693 2016-09-23   814.960022
1694 2016-09-26   802.650024
1695 2016-09-27   810.729980
1696 2016-09-28   810.059998
1697 2016-09-29   802.640015
1698 2016-09-30   804.059998
1699 2016-10-03   800.380005
1700 2016-10-04   802.789978
1701 2016-10-05   801.229980
1702 2016-10-06   803.080017
1703 2016-10-07   800.710022
1704 2016-10-10   814.169983
1705 2016-10-11   809.570007
1706 2016-10-12   811.770020
1707 2016-10-13   804.080017
1708 2016-10-14   804.599976
1709 2016-10-17   806.840027
1710 2016-10-18   821.489990
1711 2016-10-19   826.840027
1712 2016-10-20   821.630005
1713 2016-10-21   824.059998
1714 2016-10-24   835.739990
1715 2016-10-25   828.549988
1716 2016-10-26   822.099976
1717 2016-10-27   817.349976
1718 2016-10-28   819.559998
1719 2016-10-31   809.900024
1720 2016-11-01   805.479980
1721 2016-11-02   788.419983
1722 2016-11-03   782.190002
1723 2016-11-04   781.099976
1724 2016-11-07   802.030029
1725 2016-11-08   811.979980
1726 2016-11-09   805.590027
1727 2016-11-10   780.289978
1728 2016-11-11   771.750000
1729 2016-11-14   753.219971
1730 2016-11-15   775.159973
1731 2016-11-16   779.979980
1732 2016-11-17   786.159973
1733 2016-11-18   775.969971
1734 2016-11-21   784.799988
1735 2016-11-22   785.000000
1736 2016-11-23   779.000000
1737 2016-11-25   780.229980
1738 2016-11-28   785.789978
1739 2016-11-29   789.440002
1740 2016-11-30   775.880005
1741 2016-12-01   764.330017
1742 2016-12-02   764.460022
1743 2016-12-05   778.219971
1744 2016-12-06   776.179993
1745 2016-12-07   791.469971
1746 2016-12-08   795.169983
1747 2016-12-09   809.450012
1748 2016-12-12   807.900024
1749 2016-12-13   815.340027
1750 2016-12-14   817.890015
1751 2016-12-15   815.650024
1752 2016-12-16   809.840027
1753 2016-12-19   812.500000
1754 2016-12-20   815.200012
1755 2016-12-21   812.200012
1756 2016-12-22   809.679993
1757 2016-12-23   807.799988
1758 2016-12-27   809.929993
1759 2016-12-28   804.570007
1760 2016-12-29   802.880005
1761 2016-12-30   792.450012
1762 2017-01-03   808.010010
1763 2017-01-04   807.770020
1764 2017-01-05   813.020020
1765 2017-01-06   825.210022
1766 2017-01-09   827.179993
1767 2017-01-10   826.010010
1768 2017-01-11   829.859985
1769 2017-01-12   829.530029
1770 2017-01-13   830.940002
1771 2017-01-17   827.460022
1772 2017-01-18   829.020020
1773 2017-01-19   824.369995
1774 2017-01-20   828.169983
1775 2017-01-23   844.429993
1776 2017-01-24   849.530029
1777 2017-01-25   858.450012
1778 2017-01-26   856.979980
1779 2017-01-27   845.030029
1780 2017-01-30   823.830017
1781 2017-01-31   820.190002
1782 2017-02-01   815.239990
1783 2017-02-02   818.260010
1784 2017-02-03   820.130005
1785 2017-02-06   821.619995
1786 2017-02-07   829.229980
1787 2017-02-08   829.880005
1788 2017-02-09   830.059998
1789 2017-02-10   834.849976
1790 2017-02-13   838.960022
1791 2017-02-14   840.030029
1792 2017-02-15   837.320007
1793 2017-02-16   842.169983
1794 2017-02-17   846.549988
1795 2017-02-21   849.270020
1796 2017-02-22   851.359985
1797 2017-02-23   851.000000
1798 2017-02-24   847.809998
1799 2017-02-27   849.669983
1800 2017-02-28   844.929993
1801 2017-03-01   856.750000
1802 2017-03-02   849.849976
1803 2017-03-03   849.080017
1804 2017-03-06   847.270020
1805 2017-03-07   851.150024
1806 2017-03-08   853.640015
1807 2017-03-09   857.840027
1808 2017-03-10   861.409973
1809 2017-03-13   864.580017
1810 2017-03-14   865.909973
1811 2017-03-15   868.390015
1812 2017-03-16   870.000000
1813 2017-03-17   872.369995
1814 2017-03-20   867.909973
1815 2017-03-21   850.140015
1816 2017-03-22   849.799988
1817 2017-03-23   839.650024
1818 2017-03-24   835.140015
1819 2017-03-27   838.510010
1820 2017-03-28   840.630005
1821 2017-03-29   849.869995
1822 2017-03-30   849.479980
1823 2017-03-31   847.799988
1824 2017-04-03   856.750000
1825 2017-04-04   852.570007
1826 2017-04-05   848.909973
1827 2017-04-06   845.099976
1828 2017-04-07   842.099976
1829 2017-04-10   841.700012
1830 2017-04-11   839.880005
1831 2017-04-12   841.460022
1832 2017-04-13   840.179993
1833 2017-04-17   855.130005
1834 2017-04-18   853.989990
1835 2017-04-19   856.510010
1836 2017-04-20   860.080017
1837 2017-04-21   858.950012
1838 2017-04-24   878.929993
1839 2017-04-25   888.840027
1840 2017-04-26   889.140015
1841 2017-04-27   891.440002
1842 2017-04-28   924.520020
1843 2017-05-01   932.820007
1844 2017-05-02   937.090027
1845 2017-05-03   948.450012
1846 2017-05-04   954.719971
1847 2017-05-05   950.280029
1848 2017-05-08   958.690002
1849 2017-05-09   956.710022
1850 2017-05-10   954.840027
1851 2017-05-11   955.890015
1852 2017-05-12   955.140015
1853 2017-05-15   959.219971
1854 2017-05-16   964.609985
1855 2017-05-17   942.169983
1856 2017-05-18   950.500000
1857 2017-05-19   954.650024
1858 2017-05-22   964.070007
1859 2017-05-23   970.549988
1860 2017-05-24   977.609985
1861 2017-05-25   991.859985
1862 2017-05-26   993.270020
1863 2017-05-30   996.169983
1864 2017-05-31   987.090027
1865 2017-06-01   988.289978
1866 2017-06-02   996.119995
1867 2017-06-05  1003.880005
1868 2017-06-06   996.679993
1869 2017-06-07  1001.500000
1870 2017-06-08  1004.280029
1871 2017-06-09   970.119995
1872 2017-06-12   961.809998
1873 2017-06-13   970.500000
1874 2017-06-14   967.929993
1875 2017-06-15   960.179993
1876 2017-06-16   958.619995
1877 2017-06-19   975.219971
1878 2017-06-20   968.989990
1879 2017-06-21   978.590027
1880 2017-06-22   976.619995
1881 2017-06-23   986.090027
1882 2017-06-26   972.090027
1883 2017-06-27   948.090027
1884 2017-06-28   961.010010
1885 2017-06-29   937.820007
1886 2017-06-30   929.679993
1887 2017-07-03   919.460022
1888 2017-07-05   932.260010
1889 2017-07-06   927.690002
1890 2017-07-07   940.809998
1891 2017-07-10   951.000000
1892 2017-07-11   953.530029
1893 2017-07-12   967.659973
1894 2017-07-13   968.849976
1895 2017-07-14   976.909973
1896 2017-07-17   975.960022
1897 2017-07-18   986.950012
1898 2017-07-19   992.770020
1899 2017-07-20   992.190002
1900 2017-07-21   993.840027
1901 2017-07-24   998.309998
1902 2017-07-25   969.030029
1903 2017-07-26   965.309998
1904 2017-07-27   952.510010
1905 2017-07-28   958.330017
1906 2017-07-31   945.500000
1907 2017-08-01   946.559998
1908 2017-08-02   947.640015
1909 2017-08-03   940.299988
1910 2017-08-04   945.789978
1911 2017-08-07   945.750000
1912 2017-08-08   944.190002
1913 2017-08-09   940.080017
1914 2017-08-10   923.590027
1915 2017-08-11   930.090027
1916 2017-08-14   938.929993
1917 2017-08-15   938.080017
1918 2017-08-16   944.270020
1919 2017-08-17   927.659973
1920 2017-08-18   926.179993
1921 2017-08-21   920.869995
1922 2017-08-22   940.400024
1923 2017-08-23   942.580017
1924 2017-08-24   936.890015
1925 2017-08-25   930.500000
1926 2017-08-28   928.130005
1927 2017-08-29   935.750000
