           Date        MSFT
997  2013-12-18   31.556978
998  2013-12-19   31.272293
999  2013-12-20   31.746773
1000 2013-12-23   31.591484
1001 2013-12-24   31.988323
1002 2013-12-26   32.298882
1003 2013-12-27   32.169479
1004 2013-12-30   32.169479
1005 2013-12-31   32.272999
1006 2014-01-02   32.057323
1007 2014-01-03   31.841665
1008 2014-01-06   31.168766
1009 2014-01-07   31.410315
1010 2014-01-08   30.849575
1011 2014-01-09   30.651161
1012 2014-01-10   31.091124
1013 2014-01-13   30.176680
1014 2014-01-14   30.866833
1015 2014-01-15   31.712248
1016 2014-01-16   31.824413
1017 2014-01-17   31.384445
1018 2014-01-21   31.203266
1019 2014-01-22   30.996227
1020 2014-01-23   31.108379
1021 2014-01-24   31.755396
1022 2014-01-27   31.082495
1023 2014-01-28   31.289543
1024 2014-01-29   31.625994
1025 2014-01-30   31.798531
1026 2014-01-31   32.643951
1027 2014-02-03   31.470716
1028 2014-02-04   31.358559
1029 2014-02-05   30.901340
1030 2014-02-06   31.211895
1031 2014-02-07   31.539722
1032 2014-02-10   31.746773
1033 2014-02-11   32.065956
1034 2014-02-12   32.324760
1035 2014-02-13   32.445545
1036 2014-02-14   32.454159
1037 2014-02-18   32.523689
1038 2014-02-19   32.601921
1039 2014-02-20   32.810528
1040 2014-02-21   33.010426
1041 2014-02-24   32.758366
1042 2014-02-25   32.627995
1043 2014-02-26   32.567154
1044 2014-02-27   32.906136
1045 2014-02-28   33.297260
1046 2014-03-03   32.836590
1047 2014-03-04   33.384163
1048 2014-03-05   33.123409
1049 2014-03-06   33.158188
1050 2014-03-07   32.940891
1051 2014-03-10   32.871361
1052 2014-03-11   33.045189
1053 2014-03-12   33.262474
1054 2014-03-13   32.932198
1055 2014-03-14   32.767071
1056 2014-03-17   33.071255
1057 2014-03-18   34.375000
1058 2014-03-19   34.131630
1059 2014-03-20   35.052937
1060 2014-03-21   34.905174
1061 2014-03-24   35.200699
1062 2014-03-25   35.061626
1063 2014-03-26   34.583591
1064 2014-03-27   34.209858
1065 2014-03-28   35.026852
1066 2014-03-31   35.626587
1067 2014-04-01   36.000320
1068 2014-04-02   35.939476
1069 2014-04-03   35.643955
1070 2014-04-04   34.653130
1071 2014-04-07   34.592285
1072 2014-04-08   34.609673
1073 2014-04-09   35.174625
1074 2014-04-10   34.209858
1075 2014-04-11   34.079494
1076 2014-04-14   34.053402
1077 2014-04-15   34.548824
1078 2014-04-16   35.113785
1079 2014-04-17   34.774815
1080 2014-04-21   34.713966
1081 2014-04-22   34.757423
1082 2014-04-23   34.496677
1083 2014-04-24   34.644428
1084 2014-04-25   34.687897
1085 2014-04-28   35.522274
1086 2014-04-29   35.209393
1087 2014-04-30   35.113785
1088 2014-05-01   34.766113
1089 2014-05-02   34.496677
1090 2014-05-05   34.270691
1091 2014-05-06   33.949112
1092 2014-05-07   34.262005
1093 2014-05-08   34.453205
1094 2014-05-09   34.366302
1095 2014-05-12   34.740032
1096 2014-05-13   35.379002
1097 2014-05-14   35.221451
1098 2014-05-15   34.661259
1099 2014-05-16   34.862576
1100 2014-05-19   34.792557
1101 2014-05-20   34.731285
1102 2014-05-21   35.317726
1103 2014-05-22   35.098907
1104 2014-05-23   35.116398
1105 2014-05-27   35.177673
1106 2014-05-28   35.020130
1107 2014-05-29   35.308979
1108 2014-05-30   35.834145
1109 2014-06-02   35.702854
1110 2014-06-03   35.265213
1111 2014-06-04   35.291477
1112 2014-06-05   36.070477
1113 2014-06-06   36.306797
1114 2014-06-09   36.122982
1115 2014-06-10   35.982952
1116 2014-06-11   35.764122
1117 2014-06-12   35.519047
1118 2014-06-13   36.087975
1119 2014-06-16   36.324303
1120 2014-06-17   36.481850
1121 2014-06-18   36.455601
1122 2014-06-19   36.333069
1123 2014-06-20   36.481850
1124 2014-06-23   36.753197
1125 2014-06-24   36.543129
1126 2014-06-25   36.788197
1127 2014-06-26   36.516872
1128 2014-06-27   36.980770
1129 2014-06-30   36.499363
1130 2014-07-01   36.648159
1131 2014-07-02   36.674431
1132 2014-07-03   36.586899
1133 2014-07-07   36.753197
1134 2014-07-08   36.569374
1135 2014-07-09   36.473095
1136 2014-07-10   36.490601
1137 2014-07-11   36.840706
1138 2014-07-14   36.884483
1139 2014-07-15   37.155827
1140 2014-07-16   38.582542
1141 2014-07-17   38.976410
1142 2014-07-18   39.116463
1143 2014-07-21   39.247761
1144 2014-07-22   39.238998
1145 2014-07-23   39.274014
1146 2014-07-24   38.862633
1147 2014-07-25   38.950157
1148 2014-07-28   38.486263
1149 2014-07-29   38.416237
1150 2014-07-30   38.144897
1151 2014-07-31   37.777279
1152 2014-08-01   37.514694
1153 2014-08-04   37.961090
1154 2014-08-05   37.707249
1155 2014-08-06   37.409657
1156 2014-08-07   37.838547
1157 2014-08-08   37.812294
1158 2014-08-11   37.812294
1159 2014-08-12   38.092373
1160 2014-08-13   38.582542
1161 2014-08-14   38.748840
1162 2014-08-15   39.203995
1163 2014-08-18   39.484085
1164 2014-08-19   39.924461
1165 2014-08-20   39.589779
1166 2014-08-21   39.827572
1167 2014-08-22   39.765938
1168 2014-08-25   39.783535
1169 2014-08-26   39.642612
1170 2014-08-27   39.519314
1171 2014-08-28   39.528118
1172 2014-08-29   40.012527
1173 2014-09-02   39.713070
1174 2014-09-03   39.598576
1175 2014-09-04   39.862804
1176 2014-09-05   40.435295
1177 2014-09-08   40.928516
1178 2014-09-09   41.183929
1179 2014-09-10   41.254391
1180 2014-09-11   41.395321
1181 2014-09-12   41.131084
1182 2014-09-15   40.725945
1183 2014-09-16   41.183929
1184 2014-09-17   40.972549
1185 2014-09-18   41.113487
1186 2014-09-19   41.853306
1187 2014-09-22   41.448158
1188 2014-09-23   41.007786
1189 2014-09-24   41.465775
1190 2014-09-25   40.549793
1191 2014-09-26   40.875664
1192 2014-09-29   40.902081
1193 2014-09-30   40.831631
1194 2014-10-01   40.426483
1195 2014-10-02   40.303173
1196 2014-10-03   40.593822
1197 2014-10-06   40.593822
1198 2014-10-07   40.100605
1199 2014-10-08   41.201550
1200 2014-10-09   40.382442
1201 2014-10-10   38.779480
1202 2014-10-13   38.444790
1203 2014-10-14   38.515259
1204 2014-10-15   38.066082
1205 2014-10-16   37.643314
1206 2014-10-17   38.427181
1207 2014-10-20   38.823524
1208 2014-10-21   39.528118
1209 2014-10-22   39.087746
1210 2014-10-23   39.651417
1211 2014-10-24   40.629059
1212 2014-10-27   40.435295
1213 2014-10-28   40.946121
1214 2014-10-29   41.060619
1215 2014-10-30   40.558601
1216 2014-10-31   41.351269
1217 2014-11-03   41.782833
1218 2014-11-04   41.897335
1219 2014-11-05   42.152756
1220 2014-11-06   42.892590
1221 2014-11-07   42.874973
1222 2014-11-10   43.059929
1223 2014-11-11   43.042313
1224 2014-11-12   42.963051
1225 2014-11-13   43.694077
1226 2014-11-14   43.667648
1227 2014-11-17   43.561954
1228 2014-11-18   43.198570
1229 2014-11-19   42.737698
1230 2014-11-20   43.163120
1231 2014-11-21   42.524975
1232 2014-11-24   42.179317
1233 2014-11-25   42.072960
1234 2014-11-26   42.321125
1235 2014-11-28   42.374317
1236 2014-12-01   43.092220
1237 2014-12-02   42.950405
1238 2014-12-03   42.613613
1239 2014-12-04   43.287212
1240 2014-12-05   42.914955
1241 2014-12-08   42.276821
1242 2014-12-09   42.179317
1243 2014-12-10   41.567768
1244 2014-12-11   41.807072
1245 2014-12-12   41.612080
1246 2014-12-15   41.363914
1247 2014-12-16   40.025608
1248 2014-12-17   40.539661
1249 2014-12-18   42.117283
1250 2014-12-19   42.241364
1251 2014-12-22   42.524975
1252 2014-12-23   42.941547
1253 2014-12-24   42.666790
1254 2014-12-26   42.436348
1255 2014-12-29   42.055241
1256 2014-12-30   41.674126
1257 2014-12-31   41.168922
1258 2015-01-02   41.443684
1259 2015-01-05   41.062580
1260 2015-01-06   40.459892
1261 2015-01-07   40.973934
1262 2015-01-08   42.179317
1263 2015-01-09   41.824806
1264 2015-01-12   41.301872
1265 2015-01-13   41.089165
1266 2015-01-14   40.734642
1267 2015-01-15   40.309223
1268 2015-01-16   40.982811
1269 2015-01-20   41.115742
1270 2015-01-21   40.699192
1271 2015-01-22   41.771614
1272 2015-01-23   41.815926
1273 2015-01-26   41.665264
1274 2015-01-27   37.809837
1275 2015-01-28   36.506950
1276 2015-01-29   37.233730
1277 2015-01-30   35.806782
1278 2015-02-02   36.586735
1279 2015-02-03   36.870346
1280 2015-02-04   37.083065
1281 2015-02-05   37.623703
1282 2015-02-06   37.588245
1283 2015-02-09   37.543945
1284 2015-02-10   37.756657
1285 2015-02-11   37.561672
1286 2015-02-12   38.190945
1287 2015-02-13   38.882259
1288 2015-02-17   38.900116
1289 2015-02-18   38.855484
1290 2015-02-19   38.828697
1291 2015-02-20   39.150047
1292 2015-02-23   39.408909
1293 2015-02-24   39.355343
1294 2015-02-25   39.266079
1295 2015-02-26   39.328568
1296 2015-02-27   39.141109
1297 2015-03-02   39.167896
1298 2015-03-03   38.632324
1299 2015-03-04   38.435947
1300 2015-03-05   38.480587
1301 2015-03-06   37.811131
1302 2015-03-09   38.248508
1303 2015-03-10   37.516560
1304 2015-03-11   37.471939
1305 2015-03-12   36.615025
1306 2015-03-13   36.936367
1307 2015-03-16   37.097023
1308 2015-03-17   37.221996
1309 2015-03-18   37.936092
1310 2015-03-19   37.748638
1311 2015-03-20   38.275280
1312 2015-03-23   38.257431
1313 2015-03-24   38.293133
1314 2015-03-25   37.007774
1315 2015-03-26   36.784615
1316 2015-03-27   36.570393
1317 2015-03-30   36.561474
1318 2015-03-31   36.293682
1319 2015-04-01   36.347240
1320 2015-04-02   35.963417
1321 2015-04-06   37.088108
1322 2015-04-07   37.070248
1323 2015-04-08   36.972065
1324 2015-04-09   37.025627
1325 2015-04-10   37.239853
1326 2015-04-13   37.275558
1327 2015-04-14   37.177372
1328 2015-04-15   37.721859
1329 2015-04-16   37.632599
1330 2015-04-17   37.150585
1331 2015-04-20   38.302055
1332 2015-04-21   38.061062
1333 2015-04-22   38.373466
1334 2015-04-23   38.685898
1335 2015-04-24   42.729427
1336 2015-04-27   42.872242
1337 2015-04-28   43.880901
1338 2015-04-29   43.791634
1339 2015-04-30   43.416737
1340 2015-05-01   43.434589
1341 2015-05-04   43.059704
1342 2015-05-05   42.488426
1343 2015-05-06   41.310173
1344 2015-05-07   41.685070
1345 2015-05-08   42.622318
1346 2015-05-11   42.283112
1347 2015-05-12   42.265270
1348 2015-05-13   42.515202
1349 2015-05-14   43.488144
1350 2015-05-15   43.113255
1351 2015-05-18   42.854393
1352 2015-05-19   42.746582
1353 2015-05-20   42.746582
1354 2015-05-21   42.602825
1355 2015-05-22   42.135651
1356 2015-05-26   41.857151
1357 2015-05-27   42.773540
1358 2015-05-28   42.629795
1359 2015-05-29   42.099728
1360 2015-06-01   42.432125
1361 2015-06-02   42.153625
1362 2015-06-03   42.090736
1363 2015-06-04   41.650517
1364 2015-06-05   41.452862
1365 2015-06-08   41.084511
1366 2015-06-09   41.012642
1367 2015-06-10   41.875122
1368 2015-06-11   41.722382
1369 2015-06-12   41.300133
1370 2015-06-15   40.859913
1371 2015-06-16   41.174358
1372 2015-06-17   41.300133
1373 2015-06-18   41.973942
1374 2015-06-19   41.416931
1375 2015-06-22   41.533714
1376 2015-06-23   41.246235
1377 2015-06-24   41.003654
1378 2015-06-25   41.012642
1379 2015-06-26   40.662258
1380 2015-06-29   39.862663
1381 2015-06-30   39.665024
1382 2015-07-01   39.934544
1383 2015-07-02   39.889618
1384 2015-07-06   39.880634
1385 2015-07-07   39.799774
1386 2015-07-08   39.745876
1387 2015-07-09   39.997437
1388 2015-07-10   40.078297
1389 2015-07-13   40.913830
1390 2015-07-14   40.985695
1391 2015-07-15   41.111465
1392 2015-07-16   41.920040
1393 2015-07-17   41.884106
1394 2015-07-20   42.153625
1395 2015-07-21   42.477055
1396 2015-07-22   40.913830
1397 2015-07-23   41.425915
1398 2015-07-24   41.273178
1399 2015-07-27   40.743114
1400 2015-07-28   40.734138
1401 2015-07-29   41.587624
1402 2015-07-30   42.117695
1403 2015-07-31   41.955990
1404 2015-08-03   42.054810
1405 2015-08-04   42.710644
1406 2015-08-05   42.746582
1407 2015-08-06   41.884106
1408 2015-08-07   41.991920
1409 2015-08-10   42.521976
1410 2015-08-11   41.695438
1411 2015-08-12   41.991920
1412 2015-08-13   41.982937
1413 2015-08-14   42.225502
1414 2015-08-17   42.512989
1415 2015-08-18   42.748123
1416 2015-08-19   42.151260
1417 2015-08-20   41.292137
1418 2015-08-21   38.949909
1419 2015-08-24   37.692863
1420 2015-08-25   36.598614
1421 2015-08-26   38.624332
1422 2015-08-27   39.700497
1423 2015-08-28   39.727634
1424 2015-08-31   39.356846
1425 2015-09-01   37.819473
1426 2015-09-02   39.212154
1427 2015-09-03   39.338753
1428 2015-09-04   38.533901
1429 2015-09-08   39.691456
1430 2015-09-09   38.949909
1431 2015-09-10   39.148861
1432 2015-09-11   39.320675
1433 2015-09-14   38.922775
1434 2015-09-15   39.772846
1435 2015-09-16   40.062233
1436 2015-09-17   40.017006
1437 2015-09-18   39.320675
1438 2015-09-21   39.890419
1439 2015-09-22   39.700497
1440 2015-09-23   39.673359
1441 2015-09-24   39.709541
1442 2015-09-25   39.736664
1443 2015-09-28   39.148861
1444 2015-09-29   39.284504
1445 2015-09-30   40.026062
1446 2015-10-01   40.342583
1447 2015-10-02   41.210754
1448 2015-10-05   42.169346
1449 2015-10-06   42.277859
1450 2015-10-07   42.323078
1451 2015-10-08   42.910900
1452 2015-10-09   42.603439
1453 2015-10-12   42.503960
1454 2015-10-13   42.404472
1455 2015-10-14   42.214569
1456 2015-10-15   42.512993
1457 2015-10-16   42.965168
1458 2015-10-19   43.064640
1459 2015-10-20   43.200298
1460 2015-10-21   42.684818
1461 2015-10-22   43.435421
1462 2015-10-23   47.812424
1463 2015-10-26   49.060406
1464 2015-10-27   48.553974
1465 2015-10-28   48.816231
1466 2015-10-29   48.255547
1467 2015-10-30   47.604427
1468 2015-11-02   48.147034
1469 2015-11-03   48.969986
1470 2015-11-04   49.196060
1471 2015-11-05   49.177971
1472 2015-11-06   49.666317
1473 2015-11-09   48.979023
1474 2015-11-10   48.391193
1475 2015-11-11   48.517807
1476 2015-11-12   48.219376
1477 2015-11-13   47.785294
1478 2015-11-16   48.626324
1479 2015-11-17   48.225746
1480 2015-11-18   49.026924
1481 2015-11-19   49.108871
1482 2015-11-20   49.336464
1483 2015-11-23   49.336464
1484 2015-11-24   49.391094
1485 2015-11-25   48.881245
1486 2015-11-27   49.099758
1487 2015-11-30   49.482143
1488 2015-12-01   50.274220
1489 2015-12-02   50.265106
1490 2015-12-03   49.345577
1491 2015-12-04   50.902416
1492 2015-12-07   50.811382
1493 2015-12-08   50.793167
1494 2015-12-09   50.055714
1495 2015-12-10   50.319744
1496 2015-12-11   49.218124
1497 2015-12-14   50.201389
1498 2015-12-15   50.256012
1499 2015-12-16   51.102718
1500 2015-12-17   50.711227
1501 2015-12-18   49.281834
1502 2015-12-21   49.919155
1503 2015-12-22   50.392563
1504 2015-12-23   50.820477
1505 2015-12-24   50.683907
1506 2015-12-28   50.938843
1507 2015-12-29   51.485104
1508 2015-12-30   51.266594
1509 2015-12-31   50.510929
1510 2016-01-04   49.891834
1511 2016-01-05   50.119446
1512 2016-01-06   49.209011
1513 2016-01-07   47.497398
1514 2016-01-08   47.643063
1515 2016-01-11   47.615746
1516 2016-01-12   48.052753
1517 2016-01-13   47.014870
1518 2016-01-14   48.353203
1519 2016-01-15   46.423088
1520 2016-01-19   46.031593
1521 2016-01-20   46.240990
1522 2016-01-21   45.958752
1523 2016-01-22   47.606640
1524 2016-01-25   47.151417
1525 2016-01-26   47.497398
1526 2016-01-27   46.632481
1527 2016-01-28   47.397243
1528 2016-01-29   50.155861
1529 2016-02-01   49.809887
1530 2016-02-02   48.253052
1531 2016-02-03   47.488289
1532 2016-02-04   47.342621
1533 2016-02-05   45.667427
1534 2016-02-08   44.984581
1535 2016-02-09   44.866238
1536 2016-02-10   45.257721
1537 2016-02-11   45.239498
1538 2016-02-12   45.976963
1539 2016-02-16   46.848087
1540 2016-02-17   48.067665
1541 2016-02-18   47.856754
1542 2016-02-19   47.517471
1543 2016-02-22   48.278557
1544 2016-02-23   46.930618
1545 2016-02-24   47.095665
1546 2016-02-25   47.774235
1547 2016-02-26   47.040646
1548 2016-02-29   46.655525
1549 2016-03-01   48.214378
1550 2016-03-02   48.553650
1551 2016-03-03   48.003468
1552 2016-03-04   47.710037
1553 2016-03-07   46.793064
1554 2016-03-08   47.361591
1555 2016-03-09   48.452789
1556 2016-03-10   47.728374
1557 2016-03-11   48.663696
1558 2016-03-14   48.755386
1559 2016-03-15   49.140518
1560 2016-03-16   49.837418
1561 2016-03-17   50.121674
1562 2016-03-18   49.048813
1563 2016-03-21   49.388100
1564 2016-03-22   49.580658
1565 2016-03-23   49.488972
1566 2016-03-24   49.709045
1567 2016-03-28   49.094669
1568 2016-03-29   50.167519
1569 2016-03-30   50.479301
1570 2016-03-31   50.644352
1571 2016-04-01   50.956123
1572 2016-04-04   50.827751
1573 2016-04-05   50.029980
1574 2016-04-06   50.543484
1575 2016-04-07   49.938286
1576 2016-04-08   49.901596
1577 2016-04-11   49.800735
1578 2016-04-12   50.112518
1579 2016-04-13   50.754379
1580 2016-04-14   50.763554
1581 2016-04-15   51.029476
1582 2016-04-18   51.772221
1583 2016-04-19   51.708035
1584 2016-04-20   50.974457
1585 2016-04-21   51.148682
1586 2016-04-22   47.480804
1587 2016-04-25   47.783394
1588 2016-04-26   47.169029
1589 2016-04-27   46.710537
1590 2016-04-28   45.756889
1591 2016-04-29   45.729378
1592 2016-05-02   46.407951
1593 2016-05-03   45.646847
1594 2016-05-04   45.729378
1595 2016-05-05   45.793564
1596 2016-05-06   46.206203
1597 2016-05-09   45.912781
1598 2016-05-10   46.783905
1599 2016-05-11   46.811417
1600 2016-05-12   47.233212
1601 2016-05-13   46.838917
1602 2016-05-16   47.526649
1603 2016-05-17   46.640190
1604 2016-05-18   46.917206
1605 2016-05-19   46.464745
1606 2016-05-20   46.741768
1607 2016-05-23   46.196972
1608 2016-05-24   47.637455
1609 2016-05-25   48.126846
1610 2016-05-26   47.914467
1611 2016-05-27   48.311520
1612 2016-05-31   48.939426
1613 2016-06-01   48.800911
1614 2016-06-02   48.459274
1615 2016-06-03   47.822124
1616 2016-06-06   48.136093
1617 2016-06-07   48.108387
1618 2016-06-08   48.052975
1619 2016-06-09   47.665154
1620 2016-06-10   47.535873
1621 2016-06-13   46.298542
1622 2016-06-14   46.012295
1623 2016-06-15   45.883011
1624 2016-06-16   46.529392
1625 2016-06-17   46.289314
1626 2016-06-20   46.233913
1627 2016-06-21   47.268101
1628 2016-06-22   47.083431
1629 2016-06-23   47.932938
1630 2016-06-24   46.012295
1631 2016-06-27   44.719547
1632 2016-06-28   45.652176
1633 2016-06-29   46.667892
1634 2016-06-30   47.249630
1635 2016-07-01   47.240398
1636 2016-07-05   47.249630
1637 2016-07-06   47.443535
1638 2016-07-07   47.443535
1639 2016-07-08   48.293056
1640 2016-07-11   48.560848
1641 2016-07-12   49.133339
1642 2016-07-13   49.410351
1643 2016-07-14   49.622738
1644 2016-07-15   49.585804
1645 2016-07-18   49.825882
1646 2016-07-19   49.022533
1647 2016-07-20   51.626480
1648 2016-07-21   51.524906
1649 2016-07-22   52.235912
1650 2016-07-25   52.383644
1651 2016-07-26   52.411358
1652 2016-07-27   51.885025
1653 2016-07-28   51.903496
1654 2016-07-29   52.337479
1655 2016-08-01   52.245140
1656 2016-08-02   52.245140
1657 2016-08-03   52.605267
1658 2016-08-04   52.993095
1659 2016-08-05   53.519417
1660 2016-08-08   53.611752
1661 2016-08-09   53.741028
1662 2016-08-10   53.574821
1663 2016-08-11   53.833366
1664 2016-08-12   53.500957
1665 2016-08-15   53.667156
1666 2016-08-16   53.369823
1667 2016-08-17   53.481327
1668 2016-08-18   53.518501
1669 2016-08-19   53.537075
1670 2016-08-22   53.583530
1671 2016-08-23   53.787945
1672 2016-08-24   53.843693
1673 2016-08-25   54.048100
1674 2016-08-26   53.918026
1675 2016-08-29   53.983067
1676 2016-08-30   53.787945
1677 2016-08-31   53.388424
1678 2016-09-01   53.509209
1679 2016-09-02   53.583530
1680 2016-09-06   53.527790
1681 2016-09-07   53.574242
1682 2016-09-08   53.360542
1683 2016-09-09   52.226990
1684 2016-09-12   53.007473
1685 2016-09-13   52.524319
1686 2016-09-14   52.273449
1687 2016-09-15   53.137547
1688 2016-09-16   53.193291
1689 2016-09-19   52.895981
1690 2016-09-20   52.784466
1691 2016-09-21   53.667152
1692 2016-09-22   53.722904
1693 2016-09-23   53.360542
1694 2016-09-26   52.868103
1695 2016-09-27   53.843693
1696 2016-09-28   53.918026
1697 2016-09-29   53.332672
1698 2016-09-30   53.518501
1699 2016-10-03   53.351246
1700 2016-10-04   53.184006
1701 2016-10-05   53.555664
1702 2016-10-06   53.648579
1703 2016-10-07   53.704315
1704 2016-10-10   53.927322
1705 2016-10-11   53.137547
1706 2016-10-12   53.063221
1707 2016-10-13   52.886677
1708 2016-10-14   53.351246
1709 2016-10-17   53.165421
1710 2016-10-18   53.574242
1711 2016-10-19   53.453453
1712 2016-10-20   53.193291
1713 2016-10-21   55.432518
1714 2016-10-24   56.677574
1715 2016-10-25   56.668282
1716 2016-10-26   56.333782
1717 2016-10-27   55.841343
1718 2016-10-28   55.627640
1719 2016-10-31   55.674103
1720 2016-11-01   55.562611
1721 2016-11-02   55.218819
1722 2016-11-03   55.014404
1723 2016-11-04   54.549843
1724 2016-11-07   56.138672
1725 2016-11-08   56.185131
1726 2016-11-09   55.906384
1727 2016-11-10   54.540558
1728 2016-11-11   54.837872
1729 2016-11-14   54.001644
1730 2016-11-15   55.068027
1731 2016-11-16   55.797653
1732 2016-11-17   56.723717
1733 2016-11-18   56.452446
1734 2016-11-21   56.929504
1735 2016-11-22   57.172707
1736 2016-11-23   56.499222
1737 2016-11-25   56.620811
1738 2016-11-28   56.695648
1739 2016-11-29   57.144650
1740 2016-11-30   56.368256
1741 2016-12-01   55.376713
1742 2016-12-02   55.423481
1743 2016-12-05   56.330841
1744 2016-12-06   56.078278
1745 2016-12-07   57.406567
1746 2016-12-08   57.069817
1747 2016-12-09   57.967819
1748 2016-12-12   58.154900
1749 2016-12-13   58.912594
1750 2016-12-14   58.631962
1751 2016-12-15   58.538418
1752 2016-12-16   58.276497
1753 2016-12-19   59.511253
1754 2016-12-20   59.436420
1755 2016-12-21   59.436420
1756 2016-12-22   59.445786
1757 2016-12-23   59.155800
1758 2016-12-27   59.193203
1759 2016-12-28   58.921951
1760 2016-12-29   58.837757
1761 2016-12-30   58.126839
1762 2017-01-03   58.538418
1763 2017-01-04   58.276497
1764 2017-01-05   58.276497
1765 2017-01-06   58.781628
1766 2017-01-09   58.594547
1767 2017-01-10   58.575832
1768 2017-01-11   59.109024
1769 2017-01-12   58.566483
1770 2017-01-13   58.650673
1771 2017-01-17   58.491653
1772 2017-01-18   58.463589
1773 2017-01-19   58.276497
1774 2017-01-20   58.688091
1775 2017-01-23   58.893887
1776 2017-01-24   59.417717
1777 2017-01-25   59.567375
1778 2017-01-26   60.119270
1779 2017-01-27   61.531754
1780 2017-01-30   60.923737
1781 2017-01-31   60.474731
1782 2017-02-01   59.473850
1783 2017-02-02   59.090317
1784 2017-02-03   59.567375
1785 2017-02-06   59.529961
1786 2017-02-07   59.333527
1787 2017-02-08   59.249344
1788 2017-02-09   59.922840
1789 2017-02-10   59.866722
1790 2017-02-13   60.540215
1791 2017-02-14   60.766087
1792 2017-02-15   60.728432
1793 2017-02-16   60.719021
1794 2017-02-17   60.813133
1795 2017-02-21   60.690792
1796 2017-02-22   60.568455
1797 2017-02-23   60.813133
1798 2017-02-24   60.813133
1799 2017-02-27   60.446110
1800 2017-02-28   60.210835
1801 2017-03-01   61.114292
1802 2017-03-02   60.239067
1803 2017-03-03   60.464928
1804 2017-03-06   60.483749
1805 2017-03-07   60.606102
1806 2017-03-08   61.161335
1807 2017-03-09   60.916660
1808 2017-03-10   61.104862
1809 2017-03-13   60.897831
1810 2017-03-14   60.615509
1811 2017-03-15   60.935478
1812 2017-03-16   60.831951
1813 2017-03-17   61.048401
1814 2017-03-20   61.104862
1815 2017-03-21   60.427280
1816 2017-03-22   61.198975
1817 2017-03-23   61.048401
1818 2017-03-24   61.151939
1819 2017-03-27   61.264854
1820 2017-03-28   61.443665
1821 2017-03-29   61.613060
1822 2017-03-30   61.838917
1823 2017-03-31   61.980083
1824 2017-04-03   61.688347
1825 2017-04-04   61.857750
1826 2017-04-05   61.697758
1827 2017-04-06   61.857750
1828 2017-04-07   61.810692
1829 2017-04-10   61.669502
1830 2017-04-11   61.622463
1831 2017-04-12   61.387192
1832 2017-04-13   61.123684
1833 2017-04-17   61.622463
1834 2017-04-18   61.537777
1835 2017-04-19   61.208393
1836 2017-04-20   61.641296
1837 2017-04-21   62.488274
1838 2017-04-24   63.551697
1839 2017-04-25   63.918732
1840 2017-04-26   63.834030
1841 2017-04-27   64.248100
1842 2017-04-28   64.426910
1843 2017-05-01   65.320953
1844 2017-05-02   65.217430
1845 2017-05-03   65.010406
1846 2017-05-04   64.756287
1847 2017-05-05   64.935097
1848 2017-05-08   64.878624
1849 2017-05-09   64.972763
1850 2017-05-10   65.226837
1851 2017-05-11   64.426910
1852 2017-05-12   64.351639
1853 2017-05-15   64.398674
1854 2017-05-16   65.695374
1855 2017-05-17   63.868652
1856 2017-05-18   64.086342
1857 2017-05-19   64.067421
1858 2017-05-22   64.786751
1859 2017-05-23   65.004425
1860 2017-05-24   65.089622
1861 2017-05-25   65.894119
1862 2017-05-26   66.215904
1863 2017-05-30   66.641869
1864 2017-05-31   66.102333
1865 2017-06-01   66.348419
1866 2017-06-02   67.919594
1867 2017-06-05   68.411766
1868 2017-06-06   68.638924
1869 2017-06-07   68.515877
1870 2017-06-08   68.099426
1871 2017-06-09   66.556664
1872 2017-06-12   66.045563
1873 2017-06-13   66.869003
1874 2017-06-14   66.509346
1875 2017-06-15   66.159142
1876 2017-06-16   66.253792
1877 2017-06-19   67.077225
1878 2017-06-20   66.168587
1879 2017-06-21   66.509346
1880 2017-06-22   66.499878
1881 2017-06-23   67.399033
1882 2017-06-26   66.755417
1883 2017-06-27   65.506065
1884 2017-06-28   66.064491
1885 2017-06-29   64.824600
1886 2017-06-30   65.241043
1887 2017-07-03   64.521713
1888 2017-07-05   65.383018
1889 2017-07-06   64.900314
1890 2017-07-07   65.742683
1891 2017-07-10   66.234863
1892 2017-07-11   66.244316
1893 2017-07-12   67.342255
1894 2017-07-13   67.929054
1895 2017-07-14   68.885010
1896 2017-07-17   69.424522
1897 2017-07-18   69.377174
1898 2017-07-19   69.907188
1899 2017-07-20   70.247955
1900 2017-07-21   69.840958
1901 2017-07-24   69.661140
1902 2017-07-25   70.219559
1903 2017-07-26   70.087036
1904 2017-07-27   69.244667
1905 2017-07-28   69.131088
1906 2017-07-31   68.809288
1907 2017-08-01   68.695724
1908 2017-08-02   68.392838
1909 2017-08-03   68.288727
1910 2017-08-04   68.790367
1911 2017-08-07   68.525352
1912 2017-08-08   68.894485
1913 2017-08-09   68.591614
1914 2017-08-10   67.588326
1915 2017-08-11   68.619987
1916 2017-08-14   69.651657
1917 2017-08-15   69.670692
1918 2017-08-16   70.079849
1919 2017-08-17   68.890442
1920 2017-08-18   68.976074
1921 2017-08-21   68.652550
1922 2017-08-22   69.613617
1923 2017-08-23   69.194946
1924 2017-08-24   69.166374
1925 2017-08-25   69.290070
1926 2017-08-28   69.299599
1927 2017-08-29   69.508934
1928 2017-08-30   70.422394
