           Date         AMZN
996  2013-12-17   387.649994
997  2013-12-18   395.959991
998  2013-12-19   395.190002
999  2013-12-20   402.200012
1000 2013-12-23   402.920013
1001 2013-12-24   399.200012
1002 2013-12-26   404.390015
1003 2013-12-27   398.079987
1004 2013-12-30   393.369995
1005 2013-12-31   398.790009
1006 2014-01-02   397.970001
1007 2014-01-03   396.440002
1008 2014-01-06   393.630005
1009 2014-01-07   398.029999
1010 2014-01-08   401.920013
1011 2014-01-09   401.010010
1012 2014-01-10   397.660004
1013 2014-01-13   390.980011
1014 2014-01-14   397.540009
1015 2014-01-15   395.869995
1016 2014-01-16   395.799988
1017 2014-01-17   399.609985
1018 2014-01-21   407.049988
1019 2014-01-22   404.540009
1020 2014-01-23   399.869995
1021 2014-01-24   387.600006
1022 2014-01-27   386.279999
1023 2014-01-28   394.429993
1024 2014-01-29   384.200012
1025 2014-01-30   403.010010
1026 2014-01-31   358.690002
1027 2014-02-03   346.149994
1028 2014-02-04   347.950012
1029 2014-02-05   346.450012
1030 2014-02-06   354.589996
1031 2014-02-07   361.079987
1032 2014-02-10   360.869995
1033 2014-02-11   361.790009
1034 2014-02-12   349.250000
1035 2014-02-13   357.200012
1036 2014-02-14   357.350006
1037 2014-02-18   353.649994
1038 2014-02-19   347.380005
1039 2014-02-20   349.799988
1040 2014-02-21   346.760010
1041 2014-02-24   351.779999
1042 2014-02-25   358.320007
1043 2014-02-26   359.799988
1044 2014-02-27   360.130005
1045 2014-02-28   362.100006
1046 2014-03-03   359.779999
1047 2014-03-04   363.899994
1048 2014-03-05   372.369995
1049 2014-03-06   372.160004
1050 2014-03-07   372.059998
1051 2014-03-10   370.529999
1052 2014-03-11   368.820007
1053 2014-03-12   370.640015
1054 2014-03-13   371.510010
1055 2014-03-14   373.739990
1056 2014-03-17   375.040009
1057 2014-03-18   378.769989
1058 2014-03-19   373.230011
1059 2014-03-20   368.970001
1060 2014-03-21   360.619995
1061 2014-03-24   351.850006
1062 2014-03-25   354.709991
1063 2014-03-26   343.410004
1064 2014-03-27   338.470001
1065 2014-03-28   338.290009
1066 2014-03-31   336.369995
1067 2014-04-01   342.989990
1068 2014-04-02   341.959991
1069 2014-04-03   333.619995
1070 2014-04-04   323.000000
1071 2014-04-07   317.760010
1072 2014-04-08   327.070007
1073 2014-04-09   331.809998
1074 2014-04-10   317.109985
1075 2014-04-11   311.730011
1076 2014-04-14   315.910004
1077 2014-04-15   316.079987
1078 2014-04-16   323.679993
1079 2014-04-17   324.910004
1080 2014-04-21   330.869995
1081 2014-04-22   329.320007
1082 2014-04-23   324.579987
1083 2014-04-24   337.149994
1084 2014-04-25   303.829987
1085 2014-04-28   296.579987
1086 2014-04-29   300.380005
1087 2014-04-30   304.130005
1088 2014-05-01   307.890015
1089 2014-05-02   308.010010
1090 2014-05-05   310.049988
1091 2014-05-06   297.380005
1092 2014-05-07   292.709991
1093 2014-05-08   288.320007
1094 2014-05-09   292.239990
1095 2014-05-12   302.859985
1096 2014-05-13   304.640015
1097 2014-05-14   297.619995
1098 2014-05-15   295.190002
1099 2014-05-16   297.700012
1100 2014-05-19   296.760010
1101 2014-05-20   301.190002
1102 2014-05-21   305.010010
1103 2014-05-22   304.910004
1104 2014-05-23   312.239990
1105 2014-05-27   310.820007
1106 2014-05-28   310.160004
1107 2014-05-29   313.779999
1108 2014-05-30   312.549988
1109 2014-06-02   308.839996
1110 2014-06-03   307.190002
1111 2014-06-04   306.779999
1112 2014-06-05   323.570007
1113 2014-06-06   329.670013
1114 2014-06-09   327.500000
1115 2014-06-10   332.410004
1116 2014-06-11   335.200012
1117 2014-06-12   325.910004
1118 2014-06-13   326.269989
1119 2014-06-16   327.619995
1120 2014-06-17   325.619995
1121 2014-06-18   334.380005
1122 2014-06-19   327.000000
1123 2014-06-20   324.200012
1124 2014-06-23   327.239990
1125 2014-06-24   324.160004
1126 2014-06-25   327.440002
1127 2014-06-26   325.690002
1128 2014-06-27   324.570007
1129 2014-06-30   324.779999
1130 2014-07-01   332.390015
1131 2014-07-02   332.850006
1132 2014-07-03   337.489990
1133 2014-07-07   333.549988
1134 2014-07-08   323.809998
1135 2014-07-09   329.970001
1136 2014-07-10   327.920013
1137 2014-07-11   346.200012
1138 2014-07-14   355.320007
1139 2014-07-15   354.440002
1140 2014-07-16   355.899994
1141 2014-07-17   352.450012
1142 2014-07-18   358.660004
1143 2014-07-21   359.760010
1144 2014-07-22   360.839996
1145 2014-07-23   358.140015
1146 2014-07-24   358.609985
1147 2014-07-25   324.010010
1148 2014-07-28   320.410004
1149 2014-07-29   320.000000
1150 2014-07-30   322.510010
1151 2014-07-31   312.989990
1152 2014-08-01   307.059998
1153 2014-08-04   313.649994
1154 2014-08-05   312.320007
1155 2014-08-06   313.890015
1156 2014-08-07   311.450012
1157 2014-08-08   316.799988
1158 2014-08-11   318.329987
1159 2014-08-12   319.320007
1160 2014-08-13   326.279999
1161 2014-08-14   333.209991
1162 2014-08-15   333.630005
1163 2014-08-18   334.529999
1164 2014-08-19   335.130005
1165 2014-08-20   335.779999
1166 2014-08-21   332.910004
1167 2014-08-22   331.589996
1168 2014-08-25   334.019989
1169 2014-08-26   341.829987
1170 2014-08-27   343.179993
1171 2014-08-28   340.019989
1172 2014-08-29   339.040009
1173 2014-09-02   342.380005
1174 2014-09-03   339.000000
1175 2014-09-04   345.950012
1176 2014-09-05   346.380005
1177 2014-09-08   342.339996
1178 2014-09-09   329.750000
1179 2014-09-10   331.329987
1180 2014-09-11   330.519989
1181 2014-09-12   331.190002
1182 2014-09-15   323.890015
1183 2014-09-16   327.760010
1184 2014-09-17   324.000000
1185 2014-09-18   325.000000
1186 2014-09-19   331.320007
1187 2014-09-22   324.500000
1188 2014-09-23   323.630005
1189 2014-09-24   328.209991
1190 2014-09-25   321.929993
1191 2014-09-26   323.209991
1192 2014-09-29   321.820007
1193 2014-09-30   322.440002
1194 2014-10-01   317.459991
1195 2014-10-02   318.410004
1196 2014-10-03   322.739990
1197 2014-10-06   322.200012
1198 2014-10-07   316.980011
1199 2014-10-08   322.700012
1200 2014-10-09   315.369995
1201 2014-10-10   311.390015
1202 2014-10-13   306.450012
1203 2014-10-14   308.309998
1204 2014-10-15   305.970001
1205 2014-10-16   302.859985
1206 2014-10-17   303.640015
1207 2014-10-20   306.209991
1208 2014-10-21   315.329987
1209 2014-10-22   312.970001
1210 2014-10-23   313.179993
1211 2014-10-24   287.059998
1212 2014-10-27   289.970001
1213 2014-10-28   295.589996
1214 2014-10-29   294.119995
1215 2014-10-30   299.070007
1216 2014-10-31   305.459991
1217 2014-11-03   305.720001
1218 2014-11-04   302.809998
1219 2014-11-05   296.519989
1220 2014-11-06   296.640015
1221 2014-11-07   299.859985
1222 2014-11-10   305.109985
1223 2014-11-11   312.010010
1224 2014-11-12   311.510010
1225 2014-11-13   316.480011
1226 2014-11-14   327.820007
1227 2014-11-17   323.049988
1228 2014-11-18   324.929993
1229 2014-11-19   326.540009
1230 2014-11-20   330.540009
1231 2014-11-21   332.630005
1232 2014-11-24   335.640015
1233 2014-11-25   335.040009
1234 2014-11-26   333.570007
1235 2014-11-28   338.640015
1236 2014-12-01   326.000000
1237 2014-12-02   326.309998
1238 2014-12-03   316.500000
1239 2014-12-04   316.929993
1240 2014-12-05   312.630005
1241 2014-12-08   306.640015
1242 2014-12-09   312.500000
1243 2014-12-10   305.839996
1244 2014-12-11   307.359985
1245 2014-12-12   307.320007
1246 2014-12-15   306.070007
1247 2014-12-16   295.059998
1248 2014-12-17   298.880005
1249 2014-12-18   297.730011
1250 2014-12-19   299.899994
1251 2014-12-22   306.540009
1252 2014-12-23   306.290009
1253 2014-12-24   303.029999
1254 2014-12-26   309.089996
1255 2014-12-29   312.040009
1256 2014-12-30   310.299988
1257 2014-12-31   310.350006
1258 2015-01-02   308.519989
1259 2015-01-05   302.190002
1260 2015-01-06   295.290009
1261 2015-01-07   298.420013
1262 2015-01-08   300.459991
1263 2015-01-09   296.929993
1264 2015-01-12   291.410004
1265 2015-01-13   294.739990
1266 2015-01-14   293.269989
1267 2015-01-15   286.950012
1268 2015-01-16   290.739990
1269 2015-01-20   289.440002
1270 2015-01-21   297.250000
1271 2015-01-22   310.320007
1272 2015-01-23   312.390015
1273 2015-01-26   309.660004
1274 2015-01-27   306.750000
1275 2015-01-28   303.910004
1276 2015-01-29   311.779999
1277 2015-01-30   354.529999
1278 2015-02-02   364.470001
1279 2015-02-03   363.549988
1280 2015-02-04   364.750000
1281 2015-02-05   373.890015
1282 2015-02-06   374.279999
1283 2015-02-09   370.559998
1284 2015-02-10   373.000000
1285 2015-02-11   375.140015
1286 2015-02-12   377.170013
1287 2015-02-13   381.829987
1288 2015-02-17   375.429993
1289 2015-02-18   373.369995
1290 2015-02-19   379.000000
1291 2015-02-20   383.660004
1292 2015-02-23   380.140015
1293 2015-02-24   378.589996
1294 2015-02-25   385.369995
1295 2015-02-26   384.799988
1296 2015-02-27   380.160004
1297 2015-03-02   385.660004
1298 2015-03-03   384.609985
1299 2015-03-04   382.720001
1300 2015-03-05   387.829987
1301 2015-03-06   380.089996
1302 2015-03-09   378.559998
1303 2015-03-10   369.510010
1304 2015-03-11   366.369995
1305 2015-03-12   374.239990
1306 2015-03-13   370.579987
1307 2015-03-16   373.350006
1308 2015-03-17   371.920013
1309 2015-03-18   375.140015
1310 2015-03-19   373.239990
1311 2015-03-20   378.489990
1312 2015-03-23   375.109985
1313 2015-03-24   374.089996
1314 2015-03-25   370.959991
1315 2015-03-26   367.350006
1316 2015-03-27   370.559998
1317 2015-03-30   374.589996
1318 2015-03-31   372.100006
1319 2015-04-01   370.260010
1320 2015-04-02   372.250000
1321 2015-04-06   377.040009
1322 2015-04-07   374.410004
1323 2015-04-08   381.200012
1324 2015-04-09   383.540009
1325 2015-04-10   382.649994
1326 2015-04-13   382.359985
1327 2015-04-14   385.109985
1328 2015-04-15   383.450012
1329 2015-04-16   386.040009
1330 2015-04-17   375.559998
1331 2015-04-20   389.510010
1332 2015-04-21   391.179993
1333 2015-04-22   389.799988
1334 2015-04-23   389.989990
1335 2015-04-24   445.100006
1336 2015-04-27   438.559998
1337 2015-04-28   429.309998
1338 2015-04-29   429.369995
1339 2015-04-30   421.779999
1340 2015-05-01   422.869995
1341 2015-05-04   423.040009
1342 2015-05-05   421.190002
1343 2015-05-06   419.100006
1344 2015-05-07   426.880005
1345 2015-05-08   433.690002
1346 2015-05-11   432.850006
1347 2015-05-12   431.019989
1348 2015-05-13   426.869995
1349 2015-05-14   432.279999
1350 2015-05-15   426.000000
1351 2015-05-18   425.239990
1352 2015-05-19   421.709991
1353 2015-05-20   423.859985
1354 2015-05-21   431.630005
1355 2015-05-22   427.630005
1356 2015-05-26   425.470001
1357 2015-05-27   431.420013
1358 2015-05-28   426.570007
1359 2015-05-29   429.230011
1360 2015-06-01   430.920013
1361 2015-06-02   430.989990
1362 2015-06-03   436.589996
1363 2015-06-04   430.779999
1364 2015-06-05   426.950012
1365 2015-06-08   423.500000
1366 2015-06-09   425.480011
1367 2015-06-10   430.769989
1368 2015-06-11   432.970001
1369 2015-06-12   429.920013
1370 2015-06-15   423.670013
1371 2015-06-16   427.260010
1372 2015-06-17   427.809998
1373 2015-06-18   439.390015
1374 2015-06-19   434.920013
1375 2015-06-22   436.290009
1376 2015-06-23   445.989990
1377 2015-06-24   440.839996
1378 2015-06-25   440.100006
1379 2015-06-26   438.100006
1380 2015-06-29   429.859985
1381 2015-06-30   434.089996
1382 2015-07-01   437.390015
1383 2015-07-02   437.709991
1384 2015-07-06   436.040009
1385 2015-07-07   436.720001
1386 2015-07-08   429.700012
1387 2015-07-09   434.390015
1388 2015-07-10   443.510010
1389 2015-07-13   455.570007
1390 2015-07-14   465.570007
1391 2015-07-15   461.190002
1392 2015-07-16   475.480011
1393 2015-07-17   483.010010
1394 2015-07-20   488.100006
1395 2015-07-21   488.000000
1396 2015-07-22   488.269989
1397 2015-07-23   482.179993
1398 2015-07-24   529.419983
1399 2015-07-27   531.409973
1400 2015-07-28   526.030029
1401 2015-07-29   529.000000
1402 2015-07-30   536.760010
1403 2015-07-31   536.150024
1404 2015-08-03   535.030029
1405 2015-08-04   531.900024
1406 2015-08-05   537.010010
1407 2015-08-06   529.460022
1408 2015-08-07   522.619995
1409 2015-08-10   524.000000
1410 2015-08-11   527.460022
1411 2015-08-12   525.909973
1412 2015-08-13   529.659973
1413 2015-08-14   531.520020
1414 2015-08-17   535.219971
1415 2015-08-18   535.020020
1416 2015-08-19   532.919983
1417 2015-08-20   515.780029
1418 2015-08-21   494.470001
1419 2015-08-24   463.369995
1420 2015-08-25   466.369995
1421 2015-08-26   500.769989
1422 2015-08-27   518.369995
1423 2015-08-28   518.010010
1424 2015-08-31   512.890015
1425 2015-09-01   496.540009
1426 2015-09-02   510.549988
1427 2015-09-03   504.720001
1428 2015-09-04   499.000000
1429 2015-09-08   517.539978
1430 2015-09-09   516.890015
1431 2015-09-10   522.239990
1432 2015-09-11   529.440002
1433 2015-09-14   521.380005
1434 2015-09-15   522.369995
1435 2015-09-16   527.390015
1436 2015-09-17   538.869995
1437 2015-09-18   540.260010
1438 2015-09-21   548.390015
1439 2015-09-22   538.400024
1440 2015-09-23   536.070007
1441 2015-09-24   533.750000
1442 2015-09-25   524.250000
1443 2015-09-28   504.059998
1444 2015-09-29   496.070007
1445 2015-09-30   511.890015
1446 2015-10-01   520.719971
1447 2015-10-02   532.539978
1448 2015-10-05   543.679993
1449 2015-10-06   537.479980
1450 2015-10-07   541.940002
1451 2015-10-08   533.159973
1452 2015-10-09   539.799988
1453 2015-10-12   550.190002
1454 2015-10-13   548.900024
1455 2015-10-14   544.830017
1456 2015-10-15   562.440002
1457 2015-10-16   570.760010
1458 2015-10-19   573.150024
1459 2015-10-20   560.880005
1460 2015-10-21   555.770020
1461 2015-10-22   563.909973
1462 2015-10-23   599.030029
1463 2015-10-26   608.609985
1464 2015-10-27   611.010010
1465 2015-10-28   617.099976
1466 2015-10-29   626.549988
1467 2015-10-30   625.900024
1468 2015-11-02   628.349976
1469 2015-11-03   625.309998
1470 2015-11-04   640.950012
1471 2015-11-05   655.650024
1472 2015-11-06   659.369995
1473 2015-11-09   655.489990
1474 2015-11-10   659.679993
1475 2015-11-11   673.250000
1476 2015-11-12   665.599976
1477 2015-11-13   642.349976
1478 2015-11-16   647.809998
1479 2015-11-17   643.299988
1480 2015-11-18   663.539978
1481 2015-11-19   661.270020
1482 2015-11-20   668.450012
1483 2015-11-23   678.989990
1484 2015-11-24   671.150024
1485 2015-11-25   675.340027
1486 2015-11-27   673.260010
1487 2015-11-30   664.799988
1488 2015-12-01   679.059998
1489 2015-12-02   676.010010
1490 2015-12-03   666.250000
1491 2015-12-04   672.640015
1492 2015-12-07   669.830017
1493 2015-12-08   677.330017
1494 2015-12-09   664.789978
1495 2015-12-10   662.320007
1496 2015-12-11   640.150024
1497 2015-12-14   657.909973
1498 2015-12-15   658.640015
1499 2015-12-16   675.770020
1500 2015-12-17   670.650024
1501 2015-12-18   664.140015
1502 2015-12-21   664.510010
1503 2015-12-22   663.150024
1504 2015-12-23   663.700012
1505 2015-12-24   662.789978
1506 2015-12-28   675.200012
1507 2015-12-29   693.969971
1508 2015-12-30   689.070007
1509 2015-12-31   675.890015
1510 2016-01-04   636.989990
1511 2016-01-05   633.789978
1512 2016-01-06   632.650024
1513 2016-01-07   607.940002
1514 2016-01-08   607.049988
1515 2016-01-11   617.739990
1516 2016-01-12   617.890015
1517 2016-01-13   581.809998
1518 2016-01-14   593.000000
1519 2016-01-15   570.179993
1520 2016-01-19   574.479980
1521 2016-01-20   571.770020
1522 2016-01-21   575.020020
1523 2016-01-22   596.380005
1524 2016-01-25   596.530029
1525 2016-01-26   601.250000
1526 2016-01-27   583.349976
1527 2016-01-28   635.349976
1528 2016-01-29   587.000000
1529 2016-02-01   574.809998
1530 2016-02-02   552.099976
1531 2016-02-03   531.070007
1532 2016-02-04   536.260010
1533 2016-02-05   502.130005
1534 2016-02-08   488.100006
1535 2016-02-09   482.070007
1536 2016-02-10   490.480011
1537 2016-02-11   503.820007
1538 2016-02-12   507.079987
1539 2016-02-16   521.099976
1540 2016-02-17   534.099976
1541 2016-02-18   525.000000
1542 2016-02-19   534.900024
1543 2016-02-22   559.500000
1544 2016-02-23   552.940002
1545 2016-02-24   554.039978
1546 2016-02-25   555.150024
1547 2016-02-26   555.229980
1548 2016-02-29   552.520020
1549 2016-03-01   579.039978
1550 2016-03-02   580.210022
1551 2016-03-03   577.489990
1552 2016-03-04   575.140015
1553 2016-03-07   562.799988
1554 2016-03-08   560.260010
1555 2016-03-09   559.469971
1556 2016-03-10   558.929993
1557 2016-03-11   569.609985
1558 2016-03-14   573.369995
1559 2016-03-15   577.020020
1560 2016-03-16   574.270020
1561 2016-03-17   559.440002
1562 2016-03-18   552.080017
1563 2016-03-21   553.979980
1564 2016-03-22   560.479980
1565 2016-03-23   569.630005
1566 2016-03-24   582.950012
1567 2016-03-28   579.869995
1568 2016-03-29   593.859985
1569 2016-03-30   598.690002
1570 2016-03-31   593.640015
1571 2016-04-01   598.500000
1572 2016-04-04   593.190002
1573 2016-04-05   586.140015
1574 2016-04-06   602.080017
1575 2016-04-07   591.429993
1576 2016-04-08   594.599976
1577 2016-04-11   595.929993
1578 2016-04-12   603.169983
1579 2016-04-13   614.820007
1580 2016-04-14   620.750000
1581 2016-04-15   625.890015
1582 2016-04-18   635.349976
1583 2016-04-19   627.900024
1584 2016-04-20   632.989990
1585 2016-04-21   631.000000
1586 2016-04-22   620.500000
1587 2016-04-25   626.200012
1588 2016-04-26   616.880005
1589 2016-04-27   606.570007
1590 2016-04-28   602.000000
1591 2016-04-29   659.590027
1592 2016-05-02   683.849976
1593 2016-05-03   671.320007
1594 2016-05-04   670.900024
1595 2016-05-05   659.090027
1596 2016-05-06   673.950012
1597 2016-05-09   679.750000
1598 2016-05-10   703.070007
1599 2016-05-11   713.229980
1600 2016-05-12   717.929993
1601 2016-05-13   709.919983
1602 2016-05-16   710.659973
1603 2016-05-17   695.270020
1604 2016-05-18   697.450012
1605 2016-05-19   698.520020
1606 2016-05-20   702.799988
1607 2016-05-23   696.750000
1608 2016-05-24   704.200012
1609 2016-05-25   708.349976
1610 2016-05-26   714.909973
1611 2016-05-27   712.239990
1612 2016-05-31   722.789978
1613 2016-06-01   719.440002
1614 2016-06-02   728.239990
1615 2016-06-03   725.539978
1616 2016-06-06   726.729980
1617 2016-06-07   723.739990
1618 2016-06-08   726.640015
1619 2016-06-09   727.650024
1620 2016-06-10   717.909973
1621 2016-06-13   715.239990
1622 2016-06-14   719.299988
1623 2016-06-15   714.260010
1624 2016-06-16   717.510010
1625 2016-06-17   706.390015
1626 2016-06-20   714.010010
1627 2016-06-21   715.820007
1628 2016-06-22   710.599976
1629 2016-06-23   722.080017
1630 2016-06-24   698.960022
1631 2016-06-27   691.359985
1632 2016-06-28   707.950012
1633 2016-06-29   715.599976
1634 2016-06-30   715.619995
1635 2016-07-01   725.679993
1636 2016-07-05   728.099976
1637 2016-07-06   737.609985
1638 2016-07-07   736.570007
1639 2016-07-08   745.809998
1640 2016-07-11   753.780029
1641 2016-07-12   748.210022
1642 2016-07-13   742.630005
1643 2016-07-14   741.200012
1644 2016-07-15   735.440002
1645 2016-07-18   736.070007
1646 2016-07-19   739.950012
1647 2016-07-20   745.719971
1648 2016-07-21   744.429993
1649 2016-07-22   744.859985
1650 2016-07-25   739.609985
1651 2016-07-26   735.590027
1652 2016-07-27   736.669983
1653 2016-07-28   752.609985
1654 2016-07-29   758.809998
1655 2016-08-01   767.739990
1656 2016-08-02   760.580017
1657 2016-08-03   754.640015
1658 2016-08-04   760.770020
1659 2016-08-05   765.979980
1660 2016-08-08   766.559998
1661 2016-08-09   768.309998
1662 2016-08-10   768.559998
1663 2016-08-11   771.239990
1664 2016-08-12   772.559998
1665 2016-08-15   768.489990
1666 2016-08-16   764.039978
1667 2016-08-17   764.630005
1668 2016-08-18   764.460022
1669 2016-08-19   757.309998
1670 2016-08-22   759.479980
1671 2016-08-23   762.450012
1672 2016-08-24   757.250000
1673 2016-08-25   759.219971
1674 2016-08-26   769.000000
1675 2016-08-29   771.289978
1676 2016-08-30   767.580017
1677 2016-08-31   769.159973
1678 2016-09-01   770.619995
1679 2016-09-02   772.440002
1680 2016-09-06   788.869995
1681 2016-09-07   784.479980
1682 2016-09-08   784.059998
1683 2016-09-09   760.140015
1684 2016-09-12   771.489990
1685 2016-09-13   761.010010
1686 2016-09-14   761.090027
1687 2016-09-15   769.690002
1688 2016-09-16   778.520020
1689 2016-09-19   775.099976
1690 2016-09-20   780.219971
1691 2016-09-21   789.739990
1692 2016-09-22   804.700012
1693 2016-09-23   805.750000
1694 2016-09-26   799.159973
1695 2016-09-27   816.109985
1696 2016-09-28   828.719971
1697 2016-09-29   829.049988
1698 2016-09-30   837.309998
1699 2016-10-03   836.739990
1700 2016-10-04   834.030029
1701 2016-10-05   844.359985
1702 2016-10-06   841.659973
1703 2016-10-07   839.429993
1704 2016-10-10   841.710022
1705 2016-10-11   831.000000
1706 2016-10-12   834.090027
1707 2016-10-13   829.280029
1708 2016-10-14   822.960022
1709 2016-10-17   812.950012
1710 2016-10-18   817.650024
1711 2016-10-19   817.690002
1712 2016-10-20   810.320007
1713 2016-10-21   818.989990
1714 2016-10-24   838.090027
1715 2016-10-25   835.179993
1716 2016-10-26   822.590027
1717 2016-10-27   818.359985
1718 2016-10-28   776.320007
1719 2016-10-31   789.820007
1720 2016-11-01   785.409973
1721 2016-11-02   765.559998
1722 2016-11-03   767.030029
1723 2016-11-04   755.049988
1724 2016-11-07   784.929993
1725 2016-11-08   787.750000
1726 2016-11-09   771.880005
1727 2016-11-10   742.380005
1728 2016-11-11   739.010010
1729 2016-11-14   719.070007
1730 2016-11-15   743.239990
1731 2016-11-16   746.489990
1732 2016-11-17   756.400024
1733 2016-11-18   760.159973
1734 2016-11-21   780.000000
1735 2016-11-22   785.330017
1736 2016-11-23   780.119995
1737 2016-11-25   780.369995
1738 2016-11-28   766.770020
1739 2016-11-29   762.520020
1740 2016-11-30   750.570007
1741 2016-12-01   743.650024
1742 2016-12-02   740.340027
1743 2016-12-05   759.359985
1744 2016-12-06   764.719971
1745 2016-12-07   770.419983
1746 2016-12-08   767.330017
1747 2016-12-09   768.659973
1748 2016-12-12   760.119995
1749 2016-12-13   774.340027
1750 2016-12-14   768.820007
1751 2016-12-15   761.000000
1752 2016-12-16   757.770020
1753 2016-12-19   766.000000
1754 2016-12-20   771.219971
1755 2016-12-21   770.599976
1756 2016-12-22   766.340027
1757 2016-12-23   760.590027
1758 2016-12-27   771.400024
1759 2016-12-28   772.130005
1760 2016-12-29   765.150024
1761 2016-12-30   749.869995
1762 2017-01-03   753.669983
1763 2017-01-04   757.179993
1764 2017-01-05   780.450012
1765 2017-01-06   795.989990
1766 2017-01-09   796.919983
1767 2017-01-10   795.900024
1768 2017-01-11   799.020020
1769 2017-01-12   813.640015
1770 2017-01-13   817.140015
1771 2017-01-17   809.719971
1772 2017-01-18   807.479980
1773 2017-01-19   809.039978
1774 2017-01-20   808.330017
1775 2017-01-23   817.880005
1776 2017-01-24   822.440002
1777 2017-01-25   836.520020
1778 2017-01-26   839.150024
1779 2017-01-27   835.770020
1780 2017-01-30   830.380005
1781 2017-01-31   823.479980
1782 2017-02-01   832.349976
1783 2017-02-02   839.950012
1784 2017-02-03   810.200012
1785 2017-02-06   807.640015
1786 2017-02-07   812.500000
1787 2017-02-08   819.710022
1788 2017-02-09   821.359985
1789 2017-02-10   827.460022
1790 2017-02-13   836.530029
1791 2017-02-14   836.390015
1792 2017-02-15   842.700012
1793 2017-02-16   844.140015
1794 2017-02-17   845.070007
1795 2017-02-21   856.440002
1796 2017-02-22   855.609985
1797 2017-02-23   852.190002
1798 2017-02-24   845.239990
1799 2017-02-27   848.640015
1800 2017-02-28   845.039978
1801 2017-03-01   853.080017
1802 2017-03-02   848.909973
1803 2017-03-03   849.880005
1804 2017-03-06   846.609985
1805 2017-03-07   846.020020
1806 2017-03-08   850.500000
1807 2017-03-09   853.000000
1808 2017-03-10   852.460022
1809 2017-03-13   854.590027
1810 2017-03-14   852.530029
1811 2017-03-15   852.969971
1812 2017-03-16   853.419983
1813 2017-03-17   852.309998
1814 2017-03-20   856.969971
1815 2017-03-21   843.200012
1816 2017-03-22   848.059998
1817 2017-03-23   847.380005
1818 2017-03-24   845.609985
1819 2017-03-27   846.820007
1820 2017-03-28   856.000000
1821 2017-03-29   874.320007
1822 2017-03-30   876.340027
1823 2017-03-31   886.539978
1824 2017-04-03   891.510010
1825 2017-04-04   906.830017
1826 2017-04-05   909.280029
1827 2017-04-06   898.280029
1828 2017-04-07   894.880005
1829 2017-04-10   907.039978
1830 2017-04-11   902.359985
1831 2017-04-12   896.229980
1832 2017-04-13   884.669983
1833 2017-04-17   901.989990
1834 2017-04-18   903.780029
1835 2017-04-19   899.200012
1836 2017-04-20   902.059998
1837 2017-04-21   898.530029
1838 2017-04-24   907.409973
1839 2017-04-25   907.619995
1840 2017-04-26   909.289978
1841 2017-04-27   918.380005
1842 2017-04-28   924.989990
1843 2017-05-01   948.229980
1844 2017-05-02   946.940002
1845 2017-05-03   941.030029
1846 2017-05-04   937.530029
1847 2017-05-05   934.150024
1848 2017-05-08   949.039978
1849 2017-05-09   952.820007
1850 2017-05-10   948.950012
1851 2017-05-11   947.619995
1852 2017-05-12   961.349976
1853 2017-05-15   957.969971
1854 2017-05-16   966.070007
1855 2017-05-17   944.760010
1856 2017-05-18   958.489990
1857 2017-05-19   959.840027
1858 2017-05-22   970.669983
1859 2017-05-23   971.539978
1860 2017-05-24   980.349976
1861 2017-05-25   993.380005
1862 2017-05-26   995.780029
1863 2017-05-30   996.700012
1864 2017-05-31   994.619995
1865 2017-06-01   995.950012
1866 2017-06-02  1006.729980
1867 2017-06-05  1011.340027
1868 2017-06-06  1003.000000
1869 2017-06-07  1010.070007
1870 2017-06-08  1010.270020
1871 2017-06-09   978.309998
1872 2017-06-12   964.909973
1873 2017-06-13   980.789978
1874 2017-06-14   976.469971
1875 2017-06-15   964.169983
1876 2017-06-16   987.710022
1877 2017-06-19   995.169983
1878 2017-06-20   992.590027
1879 2017-06-21  1002.229980
1880 2017-06-22  1001.299988
1881 2017-06-23  1003.739990
1882 2017-06-26   993.979980
1883 2017-06-27   976.780029
1884 2017-06-28   990.330017
1885 2017-06-29   975.929993
1886 2017-06-30   968.000000
1887 2017-07-03   953.659973
1888 2017-07-05   971.400024
1889 2017-07-06   965.140015
1890 2017-07-07   978.760010
1891 2017-07-10   996.469971
1892 2017-07-11   994.130005
1893 2017-07-12  1006.510010
1894 2017-07-13  1000.630005
1895 2017-07-14  1001.809998
1896 2017-07-17  1010.039978
1897 2017-07-18  1024.449951
1898 2017-07-19  1026.869995
1899 2017-07-20  1028.699951
1900 2017-07-21  1025.670044
1901 2017-07-24  1038.949951
1902 2017-07-25  1039.869995
1903 2017-07-26  1052.800049
1904 2017-07-27  1046.000000
1905 2017-07-28  1020.039978
1906 2017-07-31   987.780029
1907 2017-08-01   996.190002
1908 2017-08-02   995.890015
1909 2017-08-03   986.919983
1910 2017-08-04   987.580017
1911 2017-08-07   992.270020
1912 2017-08-08   989.840027
1913 2017-08-09   982.010010
1914 2017-08-10   956.919983
1915 2017-08-11   967.989990
1916 2017-08-14   983.299988
1917 2017-08-15   982.739990
1918 2017-08-16   978.179993
1919 2017-08-17   960.570007
1920 2017-08-18   958.469971
1921 2017-08-21   953.289978
1922 2017-08-22   966.900024
1923 2017-08-23   958.000000
1924 2017-08-24   952.450012
1925 2017-08-25   945.260010
1926 2017-08-28   946.020020
